date,state_0,state_1,state_2,state_3
2019-09-03,3.865883662929154e-92,5.793104844582306e-72,0.9999959897948802,4.01020502874808e-06
2019-09-04,9.635329538358164e-114,5.9652304646890335e-93,0.9999994308129118,5.691868803291029e-07
2019-09-05,1.5425580493177945e-103,5.326350014846869e-83,0.9999803261023703,1.967389737078841e-05
2019-09-06,5.024803857392033e-93,6.070263747183547e-72,0.999983069826684,1.6930173325270547e-05
2019-09-09,1.3248422757288099e-102,1.8773368186748714e-80,0.9999684170437683,3.15829571502105e-05
2019-09-10,2.1106456028503167e-100,2.3201889435532213e-78,0.9999902154928642,9.784506109614392e-06
2019-09-11,4.602431138540829e-102,4.1207518280904827e-79,0.9999263368147395,7.366318419877122e-05
2019-09-12,5.898036553143682e-109,3.010328786199923e-86,0.9999554364365383,4.4563563904412586e-05
2019-09-13,4.2674385661765906e-97,7.570736017633224e-74,0.999982193652896,1.7806348288892354e-05
2019-09-16,3.078325159103607e-115,3.6304328087245496e-91,0.9999938925580013,6.107441746246365e-06
2019-09-17,1.718177898189736e-103,2.2681464257821754e-79,0.9999651333785945,3.486662055433991e-05
2019-09-18,2.956782903198601e-112,3.6740484650540436e-88,0.9999724891859728,2.7510813820367798e-05
2019-09-19,1.4732591931271362e-119,2.8779444132804986e-90,0.9999851897888092,1.481021172113589e-05
2019-09-20,1.102382903910773e-125,1.522135811956016e-87,0.9689636315856192,0.03103636841427327
2019-09-23,7.02770054150093e-110,1.0260816611971704e-71,0.7377527453438265,0.26224725465703685
2019-09-24,1.339527854447065e-138,6.081155524156194e-87,0.9966295951251891,0.0033704048750907004
2019-09-25,5.217842780731974e-139,7.144780805403134e-83,0.9995961797078763,0.00040382029212704683
2019-09-26,4.316963350701222e-146,9.62244947402907e-88,0.9994969736566471,0.0005030263446051281
2019-09-27,1.7491471477227007e-131,1.035559991367406e-72,0.9997771604753599,0.0002228395242398398
2019-09-30,1.715676673173621e-137,5.2016443119816723e-79,0.9976252377625204,0.002374762237657178
2019-10-01,5.950751049066192e-126,3.380607977254456e-67,0.9943669342346069,0.005633065764295889
2019-10-02,1.3288111899991936e-130,2.2320911279918694e-73,0.9110575521657911,0.08894244783437558
2019-10-03,2.0769207727487316e-134,2.5135533244860536e-77,0.29565892817874445,0.7043410718202641
2019-10-04,4.935715794308267e-132,8.62016588389504e-76,0.02224369036520227,0.9777563096364171
2019-10-07,1.263181406915689e-106,6.924435198319129e-51,0.9452800532654061,0.05471994673487953
2019-10-08,1.0114325966234355e-86,5.930835659054731e-31,0.03661020969943171,0.9633897902988406
2019-10-09,2.4573491175126336e-80,6.645195062566162e-30,0.001778661711094232,0.9982213382874663
2019-10-10,4.127457186821793e-95,5.7228767706517575e-46,3.7721025952707885e-05,0.9999622789748663
2019-10-11,8.719360453575617e-86,2.2784622718066202e-37,1.024846451716715e-05,0.9999897515351602
2019-10-14,5.94130115584387e-93,1.7245352815615895e-46,5.415885949700995e-06,0.999994584115598
2019-10-15,2.929920389696395e-85,8.876185615595601e-42,6.898761191798576e-06,0.9999931012372731
2019-10-16,2.2092024847384338e-124,8.922019868343219e-83,7.848534059702933e-07,0.9999992151463981
2019-10-17,5.592777899655508e-115,1.341495111901768e-74,6.279182364872547e-08,0.9999999372084878
2019-10-18,1.0281989522065266e-131,4.631753126125238e-93,7.510822676701958e-08,0.9999999248902923
2019-10-21,9.430608228085186e-122,3.0494900043077352e-83,6.850804557944652e-08,0.9999999314932234
2019-10-22,6.7841617464165654e-118,8.140659074066913e-81,2.00083508031028e-06,0.9999979991645894
2019-10-23,7.34280141598015e-133,1.6887130148639345e-95,4.978305974629604e-07,0.99999950216819
2019-10-24,4.266275731135236e-121,7.379542934630149e-84,2.5991259626166503e-06,0.9999974008748849
2019-10-25,4.489871094593979e-120,2.983553956184503e-82,1.338520529638401e-06,0.9999986614793533
2019-10-28,2.4840021484079433e-117,1.14558750705433e-79,1.044150829175923e-06,0.9999989558496958
2019-10-29,1.123494836713083e-112,9.733669934682211e-75,6.81717605277533e-07,0.9999993182830217
2019-10-30,5.860477436897992e-141,1.9795786335559515e-102,8.61293361441734e-06,0.9999913870676961
2019-10-31,7.879199066648931e-134,1.2269402880996966e-94,8.497466966981319e-07,0.9999991502521852
2019-11-01,1.8071038046205253e-135,1.5686717158199795e-97,2.466645790433865e-07,0.9999997533341534
2019-11-04,2.4508387274808653e-130,1.7012377116082224e-95,4.430145308338683e-07,0.9999995569852289
2019-11-05,6.670912487070507e-125,1.2257632832343361e-88,1.7616750486319856e-07,0.9999998238308918
2019-11-06,1.0315318042782155e-114,7.085911176895746e-78,3.2282394816961385e-07,0.9999996771767267
2019-11-07,2.938864556394385e-125,4.66782653063586e-89,3.6914485738572755e-07,0.9999996308543586
2019-11-08,5.980308095008786e-121,4.349726967910265e-84,4.625175805449024e-08,0.9999999537467386
2019-11-11,2.4824125565444775e-130,3.7470453491527827e-93,6.048747130095959e-08,0.9999999395113282
2019-11-12,5.444133448681572e-132,1.3686223971997065e-94,4.7402882450509614e-08,0.9999999525971373
2019-11-13,5.4598147929829075e-120,4.087812902337231e-82,9.717613537905355e-08,0.9999999028223148
2019-11-14,1.673263180048779e-123,9.60142355595713e-86,5.6189732502340324e-08,0.9999999438114189
2019-11-15,7.072711591022486e-131,1.224398592265356e-93,1.199874299176012e-07,0.9999998800121902
2019-11-18,2.428522735532826e-118,3.214225153211853e-80,1.0369614984648589e-07,0.9999998963030574
2019-11-19,4.587571215670971e-129,9.776946381163636e-91,3.066813566906606e-08,0.9999999693318391
2019-11-20,9.440887482371221e-138,4.381325274683873e-99,2.0279736065668815e-08,0.9999999797219064
2019-11-21,1.1070101375157549e-129,8.059219716191933e-91,3.2054894145581125e-08,0.9999999679457693
2019-11-22,4.193868654471872e-124,2.407626792221549e-85,2.0080808588458115e-08,0.9999999799183572
2019-11-25,4.60252597197775e-133,2.0938497763733476e-94,8.82108738637298e-09,0.9999999911779014
2019-11-26,2.8497596503823185e-121,1.9854239724609748e-82,1.8119815174564583e-08,0.9999999818792277
2019-11-27,5.769640718031802e-128,1.7191063658777265e-89,2.117680021625018e-08,0.9999999788233256
2019-11-28,2.9665822807466573e-128,1.9211923547492156e-90,3.9599634332328255e-08,0.9999999604006015
2019-11-29,3.467017913302069e-119,2.5945293436043374e-81,1.6768957266357275e-08,0.9999999832325558
2019-12-02,2.5236311573003986e-129,1.4021071863359785e-91,1.4501734368166256e-08,0.9999999854990166
2019-12-03,1.7709660119297838e-130,1.0577773267076265e-92,7.007717925961056e-09,0.9999999929932528
2019-12-04,2.2291004716676374e-138,6.789491276181116e-101,1.641779736952612e-08,0.9999999835818018
2019-12-05,2.4979822673538793e-131,9.002331454832481e-94,1.3402827452940617e-08,0.9999999865976862
2019-12-06,2.1384333360440767e-130,7.862065079778431e-93,1.340223851717787e-08,0.9999999865976862
2019-12-09,2.998448451945947e-136,1.27769744176359e-98,4.737266902242172e-08,0.9999999526262411
2019-12-10,3.884696818656374e-126,9.456632014461029e-88,1.2201524238759905e-07,0.9999998779858362
2019-12-11,2.2062686714042732e-138,2.0979472694359736e-100,4.587167241619329e-08,0.9999999541287262
2019-12-12,5.4817072485234055e-136,7.232726277726324e-98,2.567795157670707e-08,0.9999999743231459
2019-12-13,1.8014729617552755e-127,5.241291491483312e-89,4.492306720851335e-08,0.9999999550782387
2019-12-16,1.3632389874308117e-134,2.4131629377171404e-96,9.34580601236254e-08,0.9999999065403288
2019-12-17,2.976279193097742e-125,1.0945448953269458e-86,9.283396590157565e-08,0.9999999071660611
2019-12-18,6.361248583649659e-124,6.921040407395483e-85,7.604726387210959e-08,0.9999999239516939
2019-12-19,2.8662500046628086e-134,8.348862495751793e-96,7.687989351318558e-08,0.9999999231185969
2019-12-20,2.9446108885112898e-140,1.0212240848510835e-101,5.833312646061352e-08,0.9999999416686495
2019-12-23,1.465961362338114e-129,4.275419515194328e-91,6.59921540697566e-08,0.9999999340070667
2019-12-24,5.139879642038126e-139,5.6172611174757766e-101,2.9262620357651914e-07,0.9999997073755795
2019-12-25,2.3022316294615672e-128,4.767398256781392e-90,1.5133072148958718e-07,0.999999848671007
2019-12-26,1.4557191330604798e-122,3.675264954803045e-84,9.775308787637539e-08,0.9999999022475142
2019-12-27,9.256861619402605e-125,2.3279424714909173e-86,1.8692000616285021e-07,0.9999998130806663
2019-12-30,2.315969500363903e-128,1.7728139880943366e-90,6.511277896426057e-07,0.9999993488711271
2019-12-31,1.1962266622489168e-119,2.940561966172605e-77,1.0560280170173127e-05,0.999989439719965
2020-01-01,4.199222217480004e-144,1.4967493625134854e-100,4.765844489167989e-06,0.999995234157256
2020-01-02,1.2805498627424488e-123,5.317550593557325e-80,1.0189718256428504e-05,0.9999898102806417
2020-01-03,2.0712794750473388e-123,3.653109055958331e-78,8.553089380810433e-05,0.9999144691046119
2020-01-06,5.138827272265922e-133,4.776704363826319e-87,0.00041350064047715555,0.9995864993586092
2020-01-07,1.1592954878643807e-141,4.2597575590584076e-92,0.009344234096348745,0.9906557659049653
2020-01-08,1.5877194556732375e-141,1.3559038011993414e-90,0.015603001184793599,0.9843969988138795
2020-01-09,4.2068474193884795e-123,3.162227302664057e-72,0.03366393628599621,0.966336063713694
2020-01-10,1.332865673974238e-139,1.1753762145574039e-89,0.014742638141516969,0.9852573618572142
2020-01-13,1.9257723735903234e-123,2.4538409690933298e-73,0.010841766496777192,0.98915823350438
2020-01-14,9.652653658183531e-133,1.2910070989064263e-82,0.00015124137080407165,0.9998487586275192
2020-01-15,5.237976133573226e-133,7.484898448060778e-85,5.754329449190652e-05,0.9999424567071747
2020-01-16,3.112066129953175e-126,7.03228982530124e-80,0.0014820334928278142,0.9985179665080289
2020-01-17,4.573232256555446e-139,2.0479736341069252e-91,0.0006176436788947402,0.9993823563211534
2020-01-20,7.22595745448759e-133,3.1087343562414785e-85,0.0009521554149675371,0.9990478445844805
2020-01-21,7.266823517430745e-121,2.054316210196719e-72,0.0038857888962081583,0.9961142111033969
2020-01-22,1.9907344991117877e-137,4.880227550385392e-89,0.08118359932522205,0.9188164006733196
2020-01-23,8.618344446268873e-122,3.5252648613154085e-71,0.3813881712773219,0.6186118287239076
2020-01-24,8.78288710967546e-118,1.0910090427904523e-66,0.6225036341354272,0.3774963658631892
2020-01-27,7.0615866292898126e-149,8.882309098019809e-95,0.7992057367255148,0.2007942632755949
2020-01-28,8.994855900492222e-134,2.2509396743647486e-79,0.7958040207180819,0.20419597928194583
2020-01-29,1.4330965037244424e-142,4.086033376192994e-89,0.23260566714527933,0.7673943328563695
2020-01-30,3.9527450533444544e-132,9.359817627473358e-79,0.007925970720798729,0.9920740292808765
2020-01-31,8.599178190605137e-207,8.709459323945066e-138,1.0,3.245639772780831e-33
2020-02-03,9.326122930771431e-55,0.9973786330823214,0.0026157063732426154,5.660544639205304e-06
2020-02-04,1.0396048850145586e-50,0.9999997807208514,2.1927670894885286e-07,2.080852452194561e-12
2020-02-05,4.888010292901931e-51,0.9999999908613972,9.139400996403116e-09,5.63267860091977e-20
2020-02-06,2.845735758664549e-51,0.9999942527557859,5.74724317195539e-06,3.944865179558206e-14
2020-02-07,8.078022021471974e-51,0.999999940904674,5.9096377020038443e-08,4.586522137611691e-15
2020-02-10,4.141332711653352e-44,0.999999999996362,2.5498574709132766e-12,2.4489825922623467e-27
2020-02-11,4.8383738613483335e-43,1.0,2.693707199103914e-19,2.0672402803383293e-43
2020-02-12,2.869882296883092e-46,1.0,2.419548235974788e-13,2.319877095766244e-25
2020-02-13,9.027013796359937e-43,1.0,1.6187452168045537e-13,1.9752359521522987e-27
2020-02-14,2.509901766136365e-43,1.0,2.317947294549724e-14,1.5004214941736212e-30
2020-02-17,8.93583492320061e-43,1.0,6.800630633911074e-13,4.584854565214094e-28
2020-02-18,9.005723488544921e-38,0.999999999996362,2.4322123732399204e-12,5.4285229533006676e-30
2020-02-19,6.53450448783531e-38,1.0,4.165437522819129e-14,1.6831428904465285e-37
2020-02-20,1.662390650528163e-37,0.9999999994142854,5.846265306269939e-10,3.7163446660990837e-25
2020-02-21,6.1048501431619145e-37,0.9999999913998181,8.598934730703891e-09,1.8427276214982332e-27
2020-02-24,5.465473586807719e-30,1.0,3.090805108932335e-15,7.885811926014322e-36
2020-02-25,2.3504290605727523e-30,1.0,1.1245275960720713e-19,1.343712556615419e-46
2020-02-26,2.9059342753888237e-30,1.0,5.546790659267578e-15,1.8575428293401416e-35
2020-02-27,9.99346707291781e-32,1.0,1.5992261951665343e-14,4.4702975881091866e-35
2020-02-28,1.3802006286531387e-31,1.0,7.901775639637513e-16,5.856670812733374e-37
2020-03-02,1.3377626505540004e-24,1.0,2.3721213487635246e-13,3.233217396400136e-33
2020-03-03,1.0034823158691832e-21,0.9999999999308784,6.814810075509275e-11,1.1270146672446294e-32
2020-03-04,2.916075851467704e-20,1.0,1.1967444815798685e-15,4.034212540642036e-46
2020-03-05,2.4620014222083765e-20,0.9999999988758645,1.1250877404287661e-09,6.983200445455185e-27
2020-03-06,6.350761741193996e-21,1.0,1.3026324815141927e-16,1.8761853943892054e-43
2020-03-09,3.2075107130030935e-19,0.9999999989813659,1.0202029148868923e-09,5.7480728190899695e-31
2020-03-10,6.883002140740793e-18,1.0,3.9471231080899807e-14,6.820624824766293e-47
2020-03-11,1.9151017977573994e-17,0.9999999902538548,9.74593783981235e-09,2.7631998300096573e-29
2020-03-12,3.134386258411353e-17,0.9996691822041397,0.00033081779649531546,5.518824432488075e-22
2020-03-13,3.570554084689257e-15,0.9999996890365338,3.1096230100955184e-07,5.7007546868855276e-24
2020-03-16,4.49873073751338e-15,0.9999949567845602,5.043214853957605e-06,2.015652071517741e-22
2020-03-17,2.315902905678229e-14,0.999999999996362,3.2905269028510956e-12,2.9851580820715164e-39
2020-03-18,4.0538461264584405e-14,1.0,1.7588798515875914e-20,1.7875830277072752e-56
2020-03-19,1.1073425213850096e-13,0.9999999998799467,1.216588612764707e-10,2.1664640175572004e-34
2020-03-20,6.432982608604097e-13,1.0,2.571815869836958e-13,1.7775165937002341e-43
2020-03-23,1.0490590937460148e-13,0.9999999744504752,2.5549484505173737e-08,5.823419624979722e-30
2020-03-24,8.88467996981402e-14,0.9999999399187818,6.008116457172256e-08,5.2265186299282084e-30
2020-03-25,3.8046114364503265e-55,4.5619938394170156e-43,1.0,2.40587393509602e-18
2020-03-26,3.350638701638737e-49,3.669621186954333e-35,0.999999999996362,2.6087684480955975e-12
2020-03-27,2.327487143295452e-43,8.2924559282729e-29,0.9999999995707185,4.291277404938024e-10
2020-03-30,6.447629601043497e-45,1.1010130307358119e-29,1.0,4.5250466824898003e-13
2020-03-31,3.8931257516951003e-50,8.421098790192129e-36,0.9999999195752057,8.042569986690368e-08
2020-04-01,2.1650333582034883e-56,6.164297129562917e-42,0.9999999794526959,2.0547977621641827e-08
2020-04-02,2.043064773876278e-48,4.072532605722019e-34,0.9999998597559268,1.4024345421890727e-07
2020-04-03,1.0688003030276186e-49,2.4976346207744016e-35,0.9999995506151308,4.493853714883863e-07
2020-04-06,2.280398041228783e-45,5.115050710996937e-32,0.9999999717801987,2.8220865055296298e-08
2020-04-07,8.734374966612304e-46,3.4181696746194865e-32,0.999999577085053,4.2291583000849944e-07
2020-04-08,6.426162142300401e-42,1.4051721687702108e-28,0.9999999907668098,9.231608175891191e-09
2020-04-09,1.563680553366574e-41,7.482213905496326e-28,0.9999999966712494,3.3305644669257423e-09
2020-04-10,5.719337450014133e-47,2.5470287503567184e-33,0.9999999983228918,1.6757394598006895e-09
2020-04-13,6.837279739142227e-44,1.1796382740638373e-29,0.9999998448001981,1.5519958221309086e-07
2020-04-14,8.54073236514445e-44,1.31212983681184e-29,0.9999999816791388,1.8320730068396067e-08
2020-04-15,8.241754945996267e-60,4.282734389157469e-46,0.9999999996798579,3.1992394927654213e-10
2020-04-16,1.9108643446721783e-47,7.773234832513596e-34,0.9999999999563443,4.51834545466713e-11
2020-04-17,5.513049404485914e-56,1.9135410223483705e-42,0.9999999940046109,5.993609224012439e-09
2020-04-20,4.453389024265776e-54,2.8324138662392857e-40,0.9999999604915509,3.9507538131478675e-08
2020-04-21,7.345553443463482e-52,1.245851385046242e-38,0.9999999983083399,1.6906056477595742e-09
2020-04-22,1.4361483166384342e-50,4.254032071868112e-37,0.9999999193678409,8.063297149126026e-08
2020-04-23,6.703362869737454e-61,2.906452747103875e-47,0.9999999275169129,7.248155257583e-08
2020-04-24,1.1139329637494062e-56,3.578947360848323e-42,0.999999930038032,6.996141064580838e-08
2020-04-27,3.0291116788787585e-60,2.8143595641820496e-45,0.9999999976280378,2.372278271764267e-09
2020-04-28,1.3777917418863305e-47,7.851756509626512e-34,0.9999999969586497,3.039700973231563e-09
2020-04-29,1.1842298692206916e-42,2.0000148728159194e-29,0.9999999677129386,3.228526958734146e-08
2020-04-30,6.384281794236512e-42,2.357756119390815e-28,0.9999998538369361,1.4616412767163712e-07
2020-05-01,1.2589883961011497e-51,1.0935145370640664e-37,0.9999999863721315,1.362954943849197e-08
2020-05-04,3.52670383379931e-54,2.284444801057102e-39,0.999999999494321,5.041915773264763e-10
2020-05-05,2.2621131867667575e-47,3.032007045286302e-29,0.9999999976753315,2.3240251381505773e-09
2020-05-06,1.2587543670489773e-62,2.368973126113659e-44,0.9999998532584976,1.46742054225868e-07
2020-05-07,8.901898405705095e-50,5.592327177566484e-30,0.9999990914734133,9.085270737597232e-07
2020-05-08,5.207087960443544e-52,2.3828738085496878e-32,0.9999974873967137,2.512604640564985e-06
2020-05-11,3.7809878550522686e-56,4.943424177672308e-37,0.9997969733957629,0.00020302660499140496
2020-05-12,1.0343068495345842e-62,1.7153525411286474e-43,0.9999969038301698,3.096169423984468e-06
2020-05-13,2.660672717122299e-66,1.9147488557615362e-46,0.9987218403055756,0.0012781596955304805
2020-05-14,6.433481829992714e-56,1.1801796532805594e-35,0.9999496964257342,5.0303574931990074e-05
2020-05-15,6.763761213306425e-56,5.076205506907522e-36,0.999999813968333,1.86030336540547e-07
2020-05-18,1.1064771386381446e-51,2.455542974740505e-29,0.9999997627237743,2.3727662690497353e-07
2020-05-19,2.9156840735038447e-55,3.641991362327798e-32,0.9999999217616308,7.823962328275557e-08
2020-05-20,9.187817138803684e-59,1.2872478589224358e-35,0.999999980122084,1.9879396355579395e-08
2020-05-21,1.699610629059217e-62,3.977168547797042e-40,0.9999996950100932,3.049881251585624e-07
2020-05-22,2.0142995947941538e-54,6.903637505930698e-34,0.9999999997780833,2.2171981953655434e-10
2020-05-25,7.383899665348735e-65,4.4109772810396755e-41,0.9999999989813659,1.0173100885555527e-09
2020-05-26,2.4201312850057146e-58,7.457356374924777e-34,0.9999999979954737,2.0046444000629004e-09
2020-05-27,6.611909017189496e-58,1.9666773715158136e-33,0.9999999997162377,2.845803899002921e-10
2020-05-28,4.209462501024739e-55,7.246961463774634e-30,0.9999999997889972,2.1008318863488595e-10
2020-05-29,9.743048994920168e-64,2.1747169863608217e-37,0.9999999983883754,1.6098351926687278e-09
2020-06-01,3.614465516643503e-66,5.35297114778509e-41,0.9999999858810044,1.4117482616129392e-08
2020-06-02,5.873277967187567e-57,8.876987950438294e-31,0.9999999999890861,1.2714847592630067e-11
2020-06-03,7.507058409793306e-59,6.303776459555108e-33,0.9999999999272404,7.366191187999015e-11
2020-06-04,5.482076996040983e-52,1.4398087445389859e-25,1.0,3.152703405062652e-27
2020-06-05,1.557912242322212e-23,0.9999928712458661,7.1287540589288574e-06,5.476955503656235e-28
2020-06-08,1.1916858914963747e-17,0.9999999999345164,6.580571499419975e-11,4.7261146247248476e-36
2020-06-09,9.776359043281352e-15,1.0,6.083961577656325e-14,7.696998585029097e-44
2020-06-10,2.4402202749506336e-119,1.446305112724023e-101,1.0,3.225011038398916e-20
2020-06-11,2.0363144745808327e-84,7.229458134640906e-67,0.999999983883754,1.6117136916346955e-08
2020-06-12,8.376321200003088e-104,5.040528499844635e-86,0.9999999251958825,7.480420657325553e-08
2020-06-15,9.458403886342867e-90,1.3337312473675854e-70,0.9999999196224995,8.037575367778267e-08
2020-06-16,4.989274747500363e-103,5.1023739241302275e-83,0.9999991365006371,8.635003520314591e-07
2020-06-17,4.337930117622093e-108,1.39561647047783e-88,0.9999956706108646,4.329388591571057e-06
2020-06-18,1.3088469677832434e-109,1.8749818670307714e-89,0.9999836396483714,1.6360352609950318e-05
2020-06-19,1.2470669898897488e-93,1.5780930535638514e-72,0.9999951060901066,4.893910709345174e-06
2020-06-22,1.2185584439948212e-91,3.339487703853115e-71,0.9999728234088606,2.7176592954971296e-05
2020-06-23,1.0981318827377282e-105,4.4420289778348175e-85,0.9999732524095823,2.6747588978195323e-05
2020-06-24,8.886641040872042e-110,3.473190568981048e-89,0.9999501592662392,4.9840735359322355e-05
2020-06-25,3.026709259500157e-106,4.6549884875966344e-85,0.9999648892278277,3.511077208204609e-05
2020-06-26,2.1541963095256713e-106,1.34840837329287e-85,0.9999848672977302,1.5132700563394434e-05
2020-06-29,8.519043530766907e-96,2.0887607871239953e-73,0.9997350231521309,0.00026497684686110614
2020-06-30,1.4123155308860516e-108,1.0726262634018864e-86,0.9997857489646089,0.0002142510354365337
2020-07-01,2.1306929292908208e-107,1.822684040852514e-85,0.9971484571577242,0.002851542841066367
2020-07-02,4.328215862967893e-113,5.132671671707497e-91,0.9926923434325692,0.007307656568126977
2020-07-03,6.391617896574737e-100,2.979080859093168e-77,0.9899183189257307,0.010081681074187297
2020-07-06,1.907908568091021e-97,8.57966353620341e-74,0.9569554321460849,0.04304456785280639
2020-07-07,6.543572292787304e-101,4.478969309321646e-75,0.9200974799924863,0.07990252000869427
2020-07-08,1.8691530147371553e-105,1.6046278539017884e-77,0.9922704333335476,0.007729566666757942
2020-07-09,5.565290080359374e-97,3.3779432726882996e-68,0.9991505203299686,0.00084947966865259
2020-07-10,4.7629016486038464e-110,6.342911696929973e-81,0.9998688496533342,0.00013115034541211405
2020-07-13,1.7390529292043718e-98,3.7329884077015926e-70,0.9999779205754843,2.2079425905126176e-05
2020-07-14,2.1479734608964853e-103,7.586986974076885e-75,0.9999908120829872,9.187918325917131e-06
2020-07-15,3.342313621850546e-120,2.3955273485540478e-91,0.9999907396005662,9.260399239663083e-06
2020-07-16,7.529178667085075e-103,2.299065386115263e-73,0.9999973815172502,2.618481213315314e-06
2020-07-17,4.42629352685347e-106,8.127838324294041e-77,0.9999887942513239,1.1205747181748907e-05
2020-07-20,3.617775420325454e-105,3.215605417073107e-75,0.9999547731354528,4.522686422394118e-05
2020-07-21,4.158406537327441e-120,9.637144657727519e-89,0.9999645835246972,3.541647470263879e-05
2020-07-22,2.7572420936031427e-113,3.153743875412086e-81,0.999739839927972,0.0002601600727635522
2020-07-23,1.27433029756227e-100,9.819910014166711e-70,0.9998379326110424,0.00016206738750435456
2020-07-24,8.863718102013582e-119,2.3138181155095222e-88,0.999549167575783,0.0004508324233845128
2020-07-27,1.0159962135305533e-122,5.699815934811613e-93,0.997785501026075,0.002214498974978815
2020-07-28,7.695638782005288e-116,3.07407908259202e-85,0.999300589130662,0.0006994108698580422
2020-07-29,2.331518868028065e-110,1.9854489470627445e-79,0.9945097937732901,0.00549020622615385
2020-07-30,6.993401541166345e-102,4.20326913111886e-71,0.9880929499652118,0.011907050036478165
2020-07-31,3.166274379748905e-106,2.0182720210719033e-75,0.9703529347676615,0.029647065232306622
2020-08-03,1.643535182063861e-99,1.3960440368985954e-68,0.974381832690508,0.025618167309558505
2020-08-04,3.291578928573574e-110,3.1658930002136566e-80,0.9595070108489102,0.040492989149419414
2020-08-05,3.370751030713129e-111,2.9409890401188393e-81,0.869488618102711,0.13051138189892766
2020-08-06,5.20702124161546e-116,4.913259112444917e-86,0.5437884692254115,0.45621153077390114
2020-08-07,3.0763852243411405e-118,1.70798736204438e-87,0.02610234047851501,0.9738976595206108
2020-08-10,9.467226260746253e-108,9.255043044191232e-77,0.0011550591075182978,0.9988449408923313
2020-08-11,6.326921028223334e-128,4.97210664204119e-97,9.4492779321758e-05,0.9999055072194242
2020-08-12,1.2386643535090508e-122,1.1992333705761311e-92,1.9191316557533255e-05,0.9999808086817951
2020-08-13,2.433614684491424e-108,3.176522453034093e-78,2.899187790134051e-05,0.9999710081229701
2020-08-14,2.5159971920207254e-115,4.0928120126064443e-84,5.494681846490584e-05,0.999945053183053
2020-08-17,5.037853000652543e-128,1.5727732072288358e-97,0.0006490252724196806,0.9993509747291497
2020-08-18,4.221358646145935e-111,1.3398645101149288e-79,0.0012536374425137714,0.9987463625573318
2020-08-19,1.4622063761503431e-114,4.957722841422079e-83,0.00030523975619443477,0.9996947602447962
2020-08-20,2.1435377662155325e-106,1.1161376358229086e-74,0.0007624738799500802,0.9992375261209626
2020-08-21,1.3127393434822722e-110,3.986479332607922e-78,0.0009641254446584943,0.9990358745558702
2020-08-24,7.962642774435151e-132,3.5384276526217093e-99,8.736370358057983e-05,0.9999126362965488
2020-08-25,2.791496647338565e-126,6.408111633662327e-94,1.0238156977647651e-05,0.9999897618414486
2020-08-26,1.4630571426966188e-124,3.7454926320864325e-93,1.1447367839676572e-05,0.9999885526304222
2020-08-27,8.44513092286277e-113,2.843955970988479e-79,0.03247488605106866,0.967525113948426
2020-08-28,8.847698457738532e-119,8.705306210697126e-81,0.016589263289318038,0.9834107367123792
2020-08-31,2.440407834606758e-124,4.222113813624739e-79,4.097237400053224e-07,0.9999995902763588
2020-09-01,6.301428617167772e-131,8.447729131035111e-83,0.2999258151313134,0.700074184869812
2020-09-02,2.9127775737275904e-137,2.3029715433253437e-83,0.9458773375162683,0.05412266248305917
2020-09-03,4.0366234132506515e-144,1.3321312984160596e-89,0.9988035159917232,0.0011964840080505351
2020-09-04,1.7140356711728346e-141,7.001810100445508e-87,0.9997900737604091,0.00020992624060093136
2020-09-07,1.3784002392244046e-135,1.3116973834352987e-80,0.9999842323019783,1.576769842482062e-05
2020-09-08,2.7850145542897872e-130,3.0887606328883076e-76,0.9999980374178609,1.9625809469607617e-06
2020-09-09,1.381132455901834e-121,3.8947469968642064e-67,0.9999972064836494,2.793517941674815e-06
2020-09-10,2.55364390644662e-141,5.189099809461644e-86,0.9999961637550683,3.8362465479287625e-06
2020-09-11,4.157326331920144e-130,5.6850777037929026e-74,0.9999936698714273,6.330128523738197e-06
2020-09-14,4.706069274889095e-144,3.227682972545104e-88,0.9999936569384946,6.3430619459725605e-06
2020-09-15,5.743444473528466e-130,8.554970906540972e-74,0.9999873296149033,1.2670384427976845e-05
2020-09-16,4.89593467940804e-149,4.557438788714988e-93,0.9999894954277477,1.0504570499288715e-05
2020-09-17,7.330641552331744e-132,3.7347547257931597e-75,0.9999920730866002,7.92691496955667e-06
2020-09-18,9.74393877341289e-144,2.358518719173233e-87,0.9996459021600125,0.00035409784133652757
2020-09-21,1.2801579780663803e-141,7.113479801298707e-86,0.9991642121324591,0.0008357878674953134
2020-09-22,1.0298528674819595e-132,7.947056070469615e-76,0.9998208541233503,0.0001791458756314558
2020-09-23,3.4999538648388335e-138,1.1297536989840733e-80,0.999754802849226,0.00024519714989881846
2020-09-24,1.7002649268913951e-136,4.483688117386918e-78,0.9997939136812433,0.00020608631836004548
2020-09-25,3.6035809790118996e-141,2.3403667294329534e-82,0.9999659967612872,3.400323949255935e-05
2020-09-28,5.710965329752655e-126,1.4853336768393693e-67,0.9999635205818815,3.6479419245436484e-05
2020-09-29,1.6685780218196282e-142,1.3187430843800788e-84,0.9999459844912659,5.401550902456976e-05
2020-09-30,3.809181329722227e-134,2.983516430574382e-76,0.9999243234747841,7.56765235120123e-05
2020-10-01,2.3568012925736848e-126,2.2173845136859725e-68,0.999975229738372,2.477026007748203e-05
2020-10-02,8.947988502894854e-131,3.4949011192588466e-73,0.9999375564763737,6.244352267268105e-05
